foodh,foodr,rent,oper,furn,cloth,tranop,recr
1.8155387604015841e-01,4.7987151587516846e-02,2.9817125113353221e-01,5.5326786387943722e-02,3.0804209228004427e-02,1.1011717525968513e-01,1.9885879431137116e-01,4.0926082367814053e-02
2.3056258697841139e-01,5.2418969002892148e-02,3.6289785532130864e-01,5.9137627558505955e-02,3.7508114488014478e-02,1.0482791365734159e-01,5.8210022327327471e-02,5.6787587455947419e-02
1.7440246345224150e-01,6.4702855637812973e-02,3.4362021033424189e-01,5.9250283634796709e-02,5.2656454924389647e-02,1.3687008066299533e-01,6.4126610778575954e-02,5.9067452360611228e-02
1.5577120386106935e-01,5.4773005853904648e-02,3.0990508897047786e-01,5.0328390948448272e-02,4.2005097837086065e-02,1.2474952660552868e-01,1.7609231576203957e-01,4.5718703276368011e-02
2.0215785727269200e-01,5.6267960053103076e-02,3.7186167598644027e-01,5.7254606751347123e-02,4.2267588656566164e-02,1.1677186385138233e-01,6.0223765392975005e-02,5.2555766145633898e-02
1.6522881477694917e-01,5.1259432434517437e-02,3.0333650236106968e-01,5.4841555143242821e-02,3.1388769476637782e-02,1.1710475239304666e-01,2.0341676507295511e-01,3.6440130088773177e-02
1.6534190746232105e-01,5.1685557417346865e-02,3.1665292174617798e-01,5.0126971761358489e-02,3.9927367971615370e-02,1.1798542644043142e-01,1.7304865801996550e-01,4.5349945700556352e-02
1.9802310512271357e-01,5.7394410737433586e-02,3.6760817694334452e-01,5.7519872940008709e-02,4.6436238651541069e-02,1.1954703558624566e-01,5.4301677565197222e-02,5.6475870227029011e-02
1.4106914761184666e-01,7.5644990590839012e-02,2.9992811434395200e-01,6.0632957911759190e-02,6.1078766447349622e-02,1.6563720086898320e-01,8.5432399865837977e-02,6.3048239882469118e-02
2.1895290671911430e-01,6.1468792389597397e-02,2.3866837213773892e-01,5.1016200183358756e-02,1.6952354051345112e-02,1.0570104830182446e-01,2.4198952231868032e-01,3.1787845784012815e-02
1.2621749768380436e-01,1.0626288551694887e-01,2.2896507905342298e-01,3.8998806213326610e-02,5.3128218333137155e-02,1.3179167065560077e-01,1.8645075403769915e-01,1.0174162668555657e-01
1.5564675765611238e-01,5.4177407330242781e-02,3.1051132639651047e-01,5.0723830635863568e-02,3.9248967883468558e-02,1.2393741458840540e-01,1.8390713703442702e-01,4.2240364774651228e-02
1.8263234708359838e-01,6.2348955603240351e-02,3.4679916366473867e-01,6.0304814397448919e-02,5.5306304984498886e-02,1.3125292873232497e-01,4.9955027348159660e-02,6.4389956083656191e-02
1.8506528100339611e-01,6.1589310436043390e-02,3.4988133572969404e-01,6.0030527362893396e-02,5.4455539238478672e-02,1.2929314919436730e-01,4.9203317075294323e-02,6.3815714478344179e-02
1.5183399483389182e-01,5.0570195437800280e-02,2.9257532506624051e-01,6.2846439341100888e-02,6.0535533365510832e-02,1.3097047978583995e-01,1.4082595432980954e-01,6.2214429123205843e-02
1.5805800311946172e-01,9.4554295372888064e-02,2.7993097694627911e-01,3.8186947970312579e-02,4.4337274911596794e-02,1.0158342803182387e-01,1.6315956312847418e-01,9.3718129770425429e-02
1.4338355072199643e-01,5.8435332060083951e-02,3.0055820178813236e-01,5.0699974060899655e-02,4.3012039632455583e-02,1.3335205097984226e-01,1.8550805843427701e-01,4.4147784917310084e-02
1.5423008651413389e-01,8.6688792438765427e-02,2.9926826983244120e-01,2.9885382514854297e-02,2.5232385796458052e-02,1.1301463069771259e-01,2.1892151660085868e-01,4.7234558452835390e-02
1.5154882472118078e-01,7.1675291199676430e-02,3.2244255504239855e-01,5.9773305020434257e-02,5.5041755143396924e-02,1.5403307937087590e-01,8.2737799930749603e-02,5.7062636197088408e-02
1.4693385713409290e-01,9.3134711388405594e-02,2.8479534503359133e-01,3.1522602424087706e-02,3.3618457799808897e-02,1.1482208080276486e-01,2.0461237852767336e-01,6.5438364154793885e-02
1.3939598934739067e-01,5.7770248778959650e-02,3.0293007751314815e-01,5.3045527011626049e-02,3.5673828765526029e-02,1.3180615697481818e-01,2.0665757402107338e-01,3.3991677138135459e-02
1.4035422535579573e-01,1.0061467141503706e-01,2.5500482024867743e-01,3.7363005712377308e-02,4.6902688672393257e-02,1.1855136154876168e-01,1.8172946458760908e-01,9.3264246912444795e-02
1.1662268899771955e-01,6.8468111590210212e-02,2.5260776608771324e-01,5.2268038536059519e-02,6.7785649219014935e-02,1.6669399392200854e-01,1.5675364347791187e-01,7.0207465844727326e-02
1.5957242714359873e-01,6.8835591584732153e-02,3.3535095178860380e-01,5.9295738071946075e-02,5.1773776133238185e-02,1.4653835797812301e-01,7.9562372838073894e-02,5.4438119394564742e-02
2.3687770627843346e-01,8.0749572944664741e-02,3.7018482755898691e-01,3.0966281127353851e-02,3.0868062240688381e-02,9.3709268132162016e-02,6.3172521939228787e-02,6.6356526103011695e-02
1.4166040659196122e-01,1.1419881208903672e-01,2.3845242707801392e-01,5.6207773852796100e-02,6.7085774275250032e-02,1.4347250575190332e-01,8.3558920166287465e-02,1.2344330757891696e-01
1.6505931545671843e-01,5.2282411302141875e-02,3.1685631046133195e-01,5.0018859591846772e-02,4.2463390377816247e-02,1.1853514262359847e-01,1.6536800306789631e-01,4.8418967397177104e-02
1.7320648603030694e-01,6.5064770093060886e-02,3.4255215185727500e-01,5.9278100513856131e-02,5.2769214506407501e-02,1.3775521839502322e-01,6.5108206060027290e-02,5.8945108512474566e-02
1.2202892107846845e-01,1.0738587494420505e-01,2.1903453116180477e-01,4.2819270044398762e-02,5.9919893980421128e-02,1.3439289158829429e-01,1.7328127178943542e-01,1.1411739472210265e-01
1.3992458242262146e-01,9.8802039069314604e-02,2.6402843321277680e-01,3.4367721249997325e-02,4.1289424044232192e-02,1.1966250540646498e-01,1.9559667232791253e-01,8.0727620117187593e-02
1.7117020874795735e-01,8.2946282933337334e-02,3.0550604658319830e-01,2.8729062400985276e-02,2.6526585502662074e-02,1.0279349683953481e-01,2.0257636075538640e-01,5.4906330718305300e-02
1.6062289126426979e-01,1.0853032433869064e-01,2.7661324111991809e-01,5.0857718151266877e-02,5.7245819236115360e-02,1.2737719223350377e-01,7.8615829284982425e-02,1.0918030310309354e-01
1.4552895857192577e-01,9.9218815842407229e-02,2.6079639286537487e-01,4.0031730300985897e-02,4.9289903529323213e-02,1.1179931185602872e-01,1.6622210198124185e-01,1.0030022106425651e-01
1.3487125608633674e-01,1.0273449475261436e-01,2.4385671857936084e-01,4.2662249657952213e-02,5.5203278432794239e-02,1.2033244175685748e-01,1.6404842973375139e-01,1.0907271753356859e-01
1.5166911709164879e-01,5.0541217607373491e-02,2.9173723107762511e-01,6.1345192982096446e-02,5.7910993311973628e-02,1.3144588147452904e-01,1.4995816490680214e-01,5.9310889573575699e-02
1.2430575932934139e-01,1.0452568306113158e-01,2.3142223382549285e-01,4.6511070823617127e-02,6.2294457093215808e-02,1.2778991524351910e-01,1.5612017793196484e-01,1.1941956953082372e-01
1.2408455180691325e-01,1.0703988231604636e-01,2.2256345406834974e-01,4.1360984674641527e-02,5.7367164983219018e-02,1.3309157242292372e-01,1.7794166804698586e-01,1.0972439367966183e-01
1.2390280952604796e-01,1.0719526006350927e-01,2.2399363887302892e-01,3.9446638174150797e-02,5.4569645400104463e-02,1.3408049492380322e-01,1.8636715932123549e-01,1.0394499863819721e-01
1.2558833610030634e-01,1.0650230331402927e-01,2.2547932415962105e-01,4.1226862754692672e-02,5.6672442738844413e-02,1.3152956348673106e-01,1.7734219502697324e-01,1.0883219080577890e-01
1.1371144638451039e-01,6.7019309127774346e-02,2.5466409195375156e-01,5.3717781501342807e-02,7.2876305883623441e-02,1.6999084969407280e-01,1.4283965599117845e-01,7.4641524767117884e-02
1.3582985473497572e-01,9.9023007210549421e-02,2.6288726979425053e-01,4.8716135979582381e-02,5.8792126356519391e-02,1.1100362735091573e-01,1.3885412962929558e-01,1.1661774340574327e-01
1.0947633358124190e-01,1.1065325865364337e-01,1.9536418954646173e-01,4.4982146602010831e-02,6.7592575701129920e-02,1.4755728491680237e-01,1.7296629239011296e-01,1.2446932692114777e-01
1.2659534745339596e-01,1.0445397741423663e-01,2.3296274030854733e-01,4.5415812250917231e-02,6.0591730296148325e-02,1.2651524715384896e-01,1.5898406425972220e-01,1.1696516868558325e-01
8.3901934791694416e-02,6.9727319961315939e-02,2.1103488848473176e-01,5.3704161029529067e-02,9.1786222409260085e-02,2.0977342047327427e-01,1.3976868018800184e-01,8.7624634199435558e-02
1.3491025919572253e-01,6.0212805248228890e-02,2.9310697002568120e-01,5.4664399746558547e-02,6.4957671619132865e-02,1.4492055360995820e-01,1.2826917409873378e-01,6.8844378387759572e-02
9.3757561845498411e-02,5.9090211529265663e-02,2.7090264185185520e-01,5.8364021195109340e-02,8.8284506467112792e-02,1.8792278572968155e-01,1.0766778337997593e-01,7.9306390207381131e-02
1.6865738965839852e-01,6.6068696140050634e-02,3.2601884265628045e-01,6.3552805349099475e-02,6.3507728407141903e-02,1.4309500217546844e-01,4.6544825946278762e-02,7.1835041408778152e-02
7.5110520356490240e-02,6.3777586159376315e-02,2.1467898016128203e-01,5.4969269595472166e-02,1.0190245525481099e-01,2.2351370565766784e-01,1.2219781122493352e-01,9.0344515155976024e-02
2.6309995700819927e-01,3.8254750716841132e-02,3.7725627149956714e-01,6.5998659420104827e-02,4.2756636124127848e-02,8.1095763000626639e-02,4.1488429256743786e-02,5.1208749304354234e-02
3.0081531562449404e-01,6.2254808401973137e-02,3.2867960427521847e-01,4.0620689240037394e-02,3.7596871600364352e-02,8.4686711794411118e-02,5.3927738011810632e-02,5.5144592261640576e-02
2.7059048380965056e-01,4.0596893035673279e-02,3.1596144264471498e-01,8.4823454724523836e-02,3.5405961629861524e-02,8.5120853134113647e-02,7.1097443109705546e-02,5.2936003411804690e-02
2.6981840650623912e-01,8.6909848600240674e-02,2.5049025894138649e-01,5.3496620956420667e-02,4.0733027528214907e-02,1.1477244220167533e-01,8.7628322629238919e-02,4.9456430780543986e-02
2.4602328846725410e-01,8.6439652250158622e-02,3.3493046783001185e-01,3.7135644601423469e-02,3.6365542006492370e-02,9.8340466256485945e-02,7.1587216018924801e-02,5.3642655136210436e-02
2.4778172284129849e-01,6.2313362343072276e-02,2.8955728219494836e-01,7.7376829790844551e-02,4.4132548374746845e-02,1.0217128029599426e-01,7.3353038406203261e-02,5.7894963622401152e-02
2.1769847267055939e-01,5.9574632067325731e-02,3.7011061408940737e-01,6.2221687321558368e-02,4.3468470630754111e-02,1.0143342365896833e-01,5.6141478265896522e-02,4.7091358688355615e-02
2.0741835039988663e-01,9.6828166148788183e-02,3.6694236347612896e-01,4.1484410706469049e-02,3.8429774000257343e-02,8.7191675671317734e-02,6.1425774024982699e-02,7.0669622088726430e-02
1.9298755744016183e-01,9.7754204668477382e-02,3.5636935699460726e-01,3.9883634130321040e-02,3.4028060450071763e-02,1.0055187103983133e-01,8.1871707162635157e-02,6.6494986336412487e-02
2.2878071630775246e-01,7.3254286786386555e-02,3.8755285989956256e-01,3.9267371697573168e-02,2.9483638492042379e-02,8.7625443568998651e-02,7.2503939629153608e-02,5.1846400492734070e-02
1.7344423033905368e-01,7.2008062366265724e-02,3.5293506336829977e-01,6.4406867425729875e-02,5.1333787977770162e-02,1.2368982527213759e-01,5.7609836208213083e-02,5.8079816222833973e-02
1.5736646107918620e-01,8.6601330569688453e-02,2.8818686431126211e-01,4.2725001996652877e-02,3.1463118629707854e-02,9.7782789741413537e-02,1.9712528283875627e-01,7.3150091515003277e-02
1.3495459130956863e-01,6.8366333164325527e-02,2.9229604395554648e-01,5.4763902030211031e-02,4.5021644665703291e-02,1.3094867712869618e-01,1.7406627222296295e-01,5.5844426924915209e-02
1.9430800277134644e-01,6.5257183948981834e-02,3.7325654056325908e-01,6.2389286402534050e-02,4.6814995886382271e-02,1.0989975557943307e-01,5.3726582687937938e-02,5.0164573091449199e-02
1.8718789336232050e-01,1.0196188645313783e-01,3.4680560965172963e-01,4.2955838492331998e-02,3.7483195127253163e-02,1.0012457170626955e-01,7.8049703163837914e-02,7.5743088081638960e-02
1.4085811705136891e-01,1.0434624029272541e-01,2.6779961047216178e-01,3.8626886931285145e-02,3.5189105105150199e-02,1.0714734297679704e-01,1.9224180258543896e-01,8.8088694842665377e-02
1.9118487970443970e-01,1.0371428900381668e-01,3.4907942203488457e-01,4.6355612877575204e-02,4.1588438307180446e-02,9.2168155705514565e-02,6.4237065386577433e-02,8.1979174005988947e-02
1.3997355693607219e-01,6.2639976885444731e-02,2.9950150418189631e-01,5.4392234638115461e-02,3.5726103592559455e-02,1.2591287929601991e-01,1.9682604479803067e-01,4.3305315125296763e-02
1.7030560241205661e-01,8.4502160797403247e-02,2.9524852097378040e-01,3.2401136343244562e-02,2.1946498032978573e-02,1.0177499351046330e-01,2.1997137920437673e-01,4.4297014986870831e-02
1.4627199986233202e-01,1.0377383171891884e-01,2.7733601434805644e-01,3.9853461722424578e-02,3.6549747581365047e-02,1.0029025731948418e-01,1.8184911087707814e-01,8.8282007395641723e-02
1.7379739950467865e-01,4.9176514671477246e-02,3.3506948923476948e-01,6.3299024725484362e-02,4.6123132467410004e-02,9.7069065804153351e-02,1.4702793948035281e-01,4.6063284629086106e-02
1.6207423902657347e-01,5.7875430431382387e-02,3.1760823800305416e-01,5.4847676252853292e-02,3.7395225904097745e-02,1.0932571498484077e-01,1.7909640709061919e-01,4.0631585706313519e-02
1.2923897936838463e-01,7.0400090427318263e-02,2.8304319360086921e-01,5.4686639579225788e-02,4.6659399616939476e-02,1.3694692325182706e-01,1.7532962941929767e-01,5.9541083903771198e-02
1.6132331496006080e-01,1.1353150968861196e-01,2.9933534804216849e-01,4.9917841659757295e-02,4.4906434848938553e-02,1.1550025335217759e-01,8.6766923201402016e-02,9.9013928944535270e-02
1.6571660114029907e-01,7.4123698213248310e-02,3.4209830886714787e-01,6.4614793019744432e-02,5.2082961703056083e-02,1.3050204715665092e-01,6.3124238918341763e-02,6.0793817139858805e-02
2.0870078498347069e-01,9.6232808754076790e-02,3.6790120234682894e-01,4.1031238067690060e-02,3.8143640786131680e-02,8.7119028167485638e-02,6.1551677107087005e-02,6.9690011375021066e-02
1.3157740866341897e-01,7.0428291816311453e-02,2.8828543860444378e-01,5.5385680390052601e-02,4.8382551624562384e-02,1.3394308099317417e-01,1.6712341927081784e-01,6.0274243789857102e-02
1.4165129154028416e-01,1.0601836498175378e-01,2.6915117429737712e-01,4.0921631010038796e-02,3.8328746011501186e-02,1.0353019914984102e-01,1.8127666060893990e-01,9.3423239101353861e-02
1.2513234977541635e-01,1.2631917506167364e-01,2.3155773403296251e-01,6.4769239155324204e-02,6.3474923178316572e-02,1.3842942647798145e-01,8.3522802194659143e-02,1.3701211369670913e-01
9.8151252642105558e-02,7.7909906833976708e-02,2.6727677680843248e-01,6.0745162130143339e-02,6.9175868593023340e-02,1.6305856943033836e-01,1.3219863828632508e-01,8.2340342406461139e-02
1.2761503054170165e-01,1.1289028729804892e-01,2.6629430934413861e-01,5.1117096916911534e-02,4.9933408252764371e-02,1.0205717378776558e-01,1.5058969046353265e-01,1.1375986754818886e-01
1.6151192065263856e-01,9.9848787391460261e-02,3.0359361287629705e-01,4.0564836252220411e-02,3.6736781077402442e-02,8.4677555613129438e-02,1.6482937832501815e-01,8.2178022291314184e-02
1.2791285465080590e-01,1.1255005570416579e-01,2.4664408905510019e-01,4.5634982479827342e-02,4.5895970045771485e-02,1.1206965877066662e-01,1.7284984119489766e-01,1.1106630476772758e-01
7.8037414719479586e-02,1.1563177028879712e-01,2.1045464410751941e-01,6.3497978700164340e-02,7.6280413425599922e-02,1.4865023625769574e-01,1.3105724041241437e-01,1.5798666240980463e-01
2.4424724761767438e-01,3.8623359159077282e-02,4.2121070067554733e-01,6.6178301179736596e-02,3.4396248663420538e-02,8.4320384348364238e-02,3.9763925765777509e-02,3.9321308788201545e-02
2.1753540256687168e-01,4.7621907202540295e-02,4.1670173660193344e-01,7.2514926472873317e-02,3.1382239582358307e-02,8.2626856486367126e-02,5.5398933437528657e-02,4.6236168433358753e-02
2.4728114918483210e-01,7.1739277079227809e-02,4.1319232485742646e-01,4.2341367523379074e-02,2.3215626993185166e-02,7.4985195325274215e-02,5.5341683594930906e-02,4.9925352136454208e-02
2.4961674669197048e-01,3.7015274830213669e-02,4.2209644623148251e-01,6.5357386341755488e-02,3.4657734002608187e-02,8.4099989291900032e-02,3.6801550775558620e-02,3.8071439620965743e-02
2.0693826080874719e-01,3.1755757864968676e-02,3.6007891646504064e-01,6.0055861375080094e-02,3.1493306797148811e-02,8.4680042491501697e-02,1.6456579875962488e-01,2.9236632645088158e-02
2.1467464441171999e-01,6.1965481702406532e-02,3.5195772031989281e-01,3.5495387694898205e-02,2.0974431066939872e-02,7.1884718040739495e-02,1.8245182136354698e-01,4.1796323133501130e-02
1.9695643719387954e-01,6.0237488904929214e-02,3.8444720358414503e-01,6.1846718205661136e-02,4.8841310492844334e-02,1.1531503985260676e-01,4.8974580103540867e-02,4.2606425503862899e-02
2.1776914156787658e-01,6.1167245051749503e-02,3.5365738252428519e-01,3.5029946664680199e-02,2.1445897195437838e-02,7.1235327253477893e-02,1.7931183104449064e-01,4.1495358037991349e-02
1.7932846866965821e-01,6.5938378674397599e-02,3.8737916140671913e-01,6.4025872797938824e-02,4.3014824676599846e-02,1.1158669930853381e-01,6.6109859928982967e-02,4.6525983482544699e-02
1.7216338011936666e-01,6.9908072556295400e-02,3.9025666100319567e-01,6.9000160408045089e-02,3.6866991736850818e-02,1.0507645732068664e-01,7.5479921921957474e-02,4.7729648197859423e-02
1.2259290467351475e-01,1.0371949008138658e-01,2.1484167092609091e-01,5.7978674356944544e-02,7.1268943045686095e-02,1.1739960370074563e-01,1.7026984454222549e-01,1.1793679164482593e-01
2.2655221382378113e-01,7.4480885064482805e-02,4.1723535499651193e-01,4.1732604865708373e-02,2.8379358178942122e-02,7.8031675399047387e-02,5.9815675796391250e-02,5.2849466165049437e-02
2.3501783139556451e-01,5.4552426238422165e-02,3.9234578211427235e-01,6.3592485877909180e-02,3.5281117033581617e-02,9.6623036341368845e-02,4.7987663215468671e-02,3.9962321094221792e-02
2.0209269535190225e-01,9.5604092520882228e-02,3.5691857416415357e-01,4.6158632583802102e-02,4.5286339298509885e-02,9.5370353160451338e-02,5.8536233918868107e-02,7.3176351212515214e-02
1.5088215801296001e-01,7.4994776328352261e-02,3.3867353696950303e-01,6.4546432419533853e-02,6.0081151145383586e-02,1.3543486461782328e-01,7.0643073619059152e-02,6.3686587894436847e-02
2.0663913808238504e-01,8.0693239365370886e-02,4.0312466726789076e-01,4.4658328951749211e-02,3.3421033832462470e-02,8.2917936197681424e-02,6.7117115460868682e-02,6.0415265769208033e-02
1.5773441321077017e-01,6.5349607216926897e-02,3.2516684658276379e-01,7.3997368580427172e-02,6.7999251186434920e-02,1.3628191511024496e-01,6.3535324118346573e-02,6.6464933988590130e-02
1.3585699783334915e-01,6.4734622590719673e-02,3.0758294566614325e-01,5.5018311785007788e-02,5.2575142481905875e-02,1.2361564268540083e-01,1.6966553858126940e-01,5.2915752111414069e-02
1.7510847497182877e-01,4.3979458913843458e-02,3.3510411384520961e-01,6.2414483984264149e-02,5.1877994679278033e-02,1.0831613908697736e-01,1.4397986656547282e-01,3.8475815448799328e-02
1.8188507104897239e-01,4.9429991935547403e-02,3.4647724116289702e-01,5.3548963266609517e-02,3.9321850860514394e-02,1.0300097888046408e-01,1.5845759990553146e-01,3.0971071016940827e-02
1.6784233675831764e-01,5.4102214225552718e-02,3.3596152647110911e-01,5.3822831856363794e-02,4.6639999126879696e-02,1.1167442449213530e-01,1.5284528420187082e-01,3.7663666229128465e-02
1.3236775560782560e-01,1.1978123353290920e-01,2.3229989054689301e-01,5.8503219895062339e-02,7.5782460857450676e-02,1.3677689801850978e-01,8.7833973868326115e-02,1.2972753429568634e-01
1.3591423426690660e-01,6.5005946366253023e-02,2.9816104803692828e-01,5.4937014320166677e-02,5.9765483759174481e-02,1.3128578595166501e-01,1.5685256033875361e-01,5.6755690501168098e-02
1.0919073512111296e-01,7.1375963493414546e-02,2.5225648706530240e-01,5.5824592956003109e-02,7.9751557912943014e-02,1.6089459728416228e-01,1.4797431529987848e-01,7.7141249138863485e-02
1.2153878970098125e-01,1.0952727668166494e-01,2.3032780512789633e-01,4.5622546945181607e-02,6.5840290452843314e-02,1.1800746502609764e-01,1.6943233062294766e-01,1.1732448977533239e-01
1.4846206690913705e-01,7.5683714665990373e-02,3.4069697344348243e-01,6.4583905770971797e-02,5.8913263548451389e-02,1.3440378322982174e-01,7.3217356243063830e-02,6.3800634086353211e-02
1.2557115763739363e-01,6.8542250176013494e-02,2.8284556569587904e-01,5.5130725159463892e-02,6.4496907048409519e-02,1.3872319459585314e-01,1.5894712318233264e-01,6.4037269159697555e-02
